trade_date,fruit_category,crop_name_zh,crop_code,market_code,market_name,high_price_twd_per_kg,mid_price_twd_per_kg,low_price_twd_per_kg,avg_price_twd_per_kg,volume_kg,price_unit,volume_unit
2017-05-19,apple,蘋果-富士進口,X69,104,台北二,115.1,42.7,26.6,54.0,13241.0,TWD/kg,kg
2017-05-20,apple,蘋果-富士進口,X69,104,台北二,121.9,49.6,28.1,59.8,19156.0,TWD/kg,kg
2017-05-21,apple,蘋果-富士進口,X69,104,台北二,126.3,41.8,25.5,55.4,15982.0,TWD/kg,kg
2017-05-23,apple,蘋果-富士進口,X69,104,台北二,114.3,53.1,35.2,61.8,31666.0,TWD/kg,kg
2017-05-24,apple,蘋果-富士進口,X69,104,台北二,125.8,53.6,29.3,63.2,30138.0,TWD/kg,kg
2017-05-25,apple,蘋果-富士進口,X69,104,台北二,200.1,49.3,31.4,75.9,23942.0,TWD/kg,kg
2017-05-26,apple,蘋果-富士進口,X69,104,台北二,77.3,40.0,27.4,44.9,26504.0,TWD/kg,kg
2017-05-27,apple,蘋果-富士進口,X69,104,台北二,84.5,44.8,28.9,49.6,13118.0,TWD/kg,kg
2017-05-28,apple,蘋果-富士進口,X69,104,台北二,85.7,40.8,27.7,47.2,13296.0,TWD/kg,kg
2017-05-29,apple,蘋果-富士進口,X69,104,台北二,113.7,46.2,25.9,55.7,11720.0,TWD/kg,kg
2017-05-30,apple,蘋果-富士進口,X69,104,台北二,70.2,35.2,26.1,40.4,17816.0,TWD/kg,kg
2017-06-02,apple,蘋果-富士進口,X69,104,台北二,95.7,40.7,28.3,49.3,27910.0,TWD/kg,kg
2017-06-03,apple,蘋果-富士進口,X69,104,台北二,139.1,42.0,31.4,59.3,11450.0,TWD/kg,kg
2017-06-04,apple,蘋果-富士進口,X69,104,台北二,78.6,45.1,28.4,48.5,26406.0,TWD/kg,kg
2017-06-06,apple,蘋果-富士進口,X69,104,台北二,68.7,41.2,24.8,43.4,26140.0,TWD/kg,kg
2017-06-07,apple,蘋果-富士進口,X69,104,台北二,86.3,46.6,32.8,51.8,24076.0,TWD/kg,kg
2017-06-08,apple,蘋果-富士進口,X69,104,台北二,103.1,41.2,25.9,50.5,22902.0,TWD/kg,kg
2017-06-08,apple,蘋果-金冠進口,X49,104,台北二,40.8,40.8,40.8,40.8,36.0,TWD/kg,kg
2017-06-09,apple,蘋果-富士進口,X69,104,台北二,163.1,46.0,30.6,66.4,17974.0,TWD/kg,kg
2017-06-10,apple,蘋果-富士進口,X69,104,台北二,73.0,44.2,25.1,46.1,20554.0,TWD/kg,kg
2017-06-11,apple,蘋果-富士進口,X69,104,台北二,84.4,42.1,25.9,47.4,14392.0,TWD/kg,kg
2017-06-13,apple,蘋果-富士進口,X69,104,台北二,103.2,45.4,30.8,54.1,23198.0,TWD/kg,kg
2017-06-14,apple,蘋果-富士進口,X69,104,台北二,88.2,44.6,29.1,50.3,12632.0,TWD/kg,kg
2017-06-14,apple,蘋果-金冠進口,X49,104,台北二,40.7,40.7,40.7,40.7,738.0,TWD/kg,kg
2017-06-15,apple,蘋果-富士進口,X69,104,台北二,69.1,40.5,29.1,44.0,22832.0,TWD/kg,kg
2017-06-16,apple,蘋果-富士進口,X69,104,台北二,104.1,52.5,27.6,57.9,16204.0,TWD/kg,kg
2017-06-16,apple,蘋果-金冠進口,X49,104,台北二,40.7,40.7,40.7,40.7,450.0,TWD/kg,kg
2017-06-17,apple,蘋果-富士進口,X69,104,台北二,97.7,36.8,29.6,47.6,2058.0,TWD/kg,kg
2017-06-18,apple,蘋果-富士進口,X69,104,台北二,107.4,51.8,39.1,60.4,6360.0,TWD/kg,kg
2017-06-20,apple,蘋果-富士進口,X69,104,台北二,77.6,49.7,36.0,52.5,26494.0,TWD/kg,kg
2017-06-21,apple,蘋果-富士進口,X69,104,台北二,92.2,45.4,29.0,51.5,21792.0,TWD/kg,kg
2017-06-22,apple,蘋果-富士進口,X69,104,台北二,85.3,40.1,25.9,46.3,25202.0,TWD/kg,kg
2017-06-22,apple,蘋果-金冠進口,X49,104,台北二,86.7,58.6,53.3,63.2,1390.0,TWD/kg,kg
2017-06-23,apple,蘋果-富士進口,X69,104,台北二,122.4,48.8,31.4,60.0,16239.0,TWD/kg,kg
2017-06-23,apple,蘋果-金冠進口,X49,104,台北二,33.3,33.3,33.3,33.3,100.0,TWD/kg,kg
2017-06-24,apple,蘋果-富士進口,X69,104,台北二,84.3,38.3,26.2,45.1,19996.0,TWD/kg,kg
2017-06-25,apple,蘋果-富士進口,X69,104,台北二,78.6,43.8,30.9,48.2,15260.0,TWD/kg,kg
2017-06-27,apple,蘋果-富士進口,X69,104,台北二,97.5,44.8,32.6,52.9,14476.0,TWD/kg,kg
2017-06-28,apple,蘋果-富士進口,X69,104,台北二,103.1,43.4,26.5,52.0,13014.0,TWD/kg,kg
2017-06-29,apple,蘋果-富士進口,X69,104,台北二,65.9,31.0,25.9,37.0,14522.0,TWD/kg,kg
2017-06-29,apple,蘋果-金冠進口,X49,104,台北二,40.7,40.7,40.7,40.7,1008.0,TWD/kg,kg
2017-06-30,apple,蘋果-富士進口,X69,104,台北二,95.1,45.4,32.6,52.8,16503.0,TWD/kg,kg
2017-06-30,apple,蘋果-金冠進口,X49,104,台北二,33.3,33.3,33.3,33.3,100.0,TWD/kg,kg
2017-07-01,apple,蘋果-富士進口,X69,104,台北二,113.2,53.7,38.7,62.6,9210.0,TWD/kg,kg
2017-07-02,apple,蘋果-富士進口,X69,104,台北二,109.3,39.1,26.2,50.6,10802.0,TWD/kg,kg
2017-07-04,apple,蘋果-富士進口,X69,104,台北二,76.2,41.9,30.6,46.5,20116.0,TWD/kg,kg
2017-07-05,apple,蘋果-富士進口,X69,104,台北二,90.8,38.0,30.3,47.0,15096.0,TWD/kg,kg
2017-07-06,apple,蘋果-富士進口,X69,104,台北二,97.7,46.5,30.3,53.5,25670.0,TWD/kg,kg
2017-07-07,apple,蘋果-富士進口,X69,104,台北二,131.7,47.1,29.4,60.5,15000.0,TWD/kg,kg
2017-07-08,apple,蘋果-富士進口,X69,104,台北二,104.5,43.2,25.9,52.0,17612.0,TWD/kg,kg
2017-07-09,apple,蘋果-富士進口,X69,104,台北二,103.6,46.0,28.6,54.1,16818.0,TWD/kg,kg
2017-07-11,apple,蘋果-富士進口,X69,104,台北二,71.8,40.1,26.1,43.7,26386.0,TWD/kg,kg
2017-07-12,apple,蘋果-富士進口,X69,104,台北二,69.6,43.9,34.7,47.2,19560.0,TWD/kg,kg
2017-07-13,apple,蘋果-富士進口,X69,104,台北二,61.9,39.5,28.2,41.8,22374.0,TWD/kg,kg
2017-07-13,apple,蘋果-惠進口,X39,104,台北二,66.7,66.7,66.7,66.7,300.0,TWD/kg,kg
2017-07-14,apple,蘋果-富士進口,X69,104,台北二,93.2,43.5,25.1,49.8,10810.0,TWD/kg,kg
2017-07-15,apple,蘋果-富士進口,X69,104,台北二,93.6,42.6,34.8,51.2,9812.0,TWD/kg,kg
2017-07-16,apple,蘋果-富士進口,X69,104,台北二,79.5,40.2,27.0,45.4,8056.0,TWD/kg,kg
2017-07-18,apple,蘋果-富士進口,X69,104,台北二,100.8,38.6,28.7,49.1,10450.0,TWD/kg,kg
2017-07-18,apple,蘋果-金冠進口,X49,104,台北二,33.3,33.3,33.3,33.3,1120.0,TWD/kg,kg
2017-07-19,apple,蘋果-富士進口,X69,104,台北二,68.6,42.8,27.6,44.9,18466.0,TWD/kg,kg
2017-07-19,apple,蘋果-金冠進口,X49,104,台北二,33.3,33.3,33.3,33.3,1120.0,TWD/kg,kg
2017-07-20,apple,蘋果-富士進口,X69,104,台北二,113.2,53.7,30.7,61.0,9246.0,TWD/kg,kg
2017-07-21,apple,蘋果-富士進口,X69,104,台北二,105.8,37.4,26.4,48.9,28549.0,TWD/kg,kg
2017-07-22,apple,蘋果-富士進口,X69,104,台北二,88.9,43.6,31.6,50.2,24322.0,TWD/kg,kg
2017-07-23,apple,蘋果-富士進口,X69,104,台北二,94.6,41.6,33.3,50.5,8762.0,TWD/kg,kg
2017-07-25,apple,蘋果-富士進口,X69,104,台北二,93.0,38.0,26.5,46.7,20270.0,TWD/kg,kg
2017-07-26,apple,蘋果-富士進口,X69,104,台北二,59.4,41.5,29.7,42.7,24104.0,TWD/kg,kg
2017-07-27,apple,蘋果-富士進口,X69,104,台北二,147.1,64.0,37.8,75.4,7978.0,TWD/kg,kg
2017-07-28,apple,蘋果-富士進口,X69,104,台北二,98.9,35.8,25.9,46.5,12342.0,TWD/kg,kg
2017-07-29,apple,蘋果-富士進口,X69,104,台北二,73.8,36.8,26.9,42.2,14312.0,TWD/kg,kg
2017-07-30,apple,蘋果-富士進口,X69,104,台北二,114.7,50.3,29.3,59.0,7100.0,TWD/kg,kg
2017-08-01,apple,蘋果-富士進口,X69,104,台北二,82.6,41.3,31.6,47.6,13592.0,TWD/kg,kg
2017-08-02,apple,蘋果-富士進口,X69,104,台北二,90.8,35.9,27.9,45.3,21526.0,TWD/kg,kg
2017-08-03,apple,蘋果-富士進口,X69,104,台北二,95.5,37.5,28.3,47.3,16640.0,TWD/kg,kg
2017-08-03,apple,蘋果-金冠進口,X49,104,台北二,33.3,33.3,33.3,33.3,1120.0,TWD/kg,kg
2017-08-04,apple,蘋果-五爪,X1,104,台北二,30.0,30.0,30.0,30.0,9.0,TWD/kg,kg
2017-08-04,apple,蘋果-富士進口,X69,104,台北二,108.7,41.8,28.0,52.4,18206.0,TWD/kg,kg
2017-08-05,apple,蘋果-五爪,X1,104,台北二,34.9,23.5,20.0,25.1,143.0,TWD/kg,kg
2017-08-05,apple,蘋果-富士進口,X69,104,台北二,75.7,44.7,30.0,48.0,24056.0,TWD/kg,kg
2017-08-06,apple,蘋果-富士進口,X69,104,台北二,88.0,40.9,26.3,47.4,16218.0,TWD/kg,kg
2017-08-08,apple,蘋果-富士進口,X69,104,台北二,81.9,46.6,35.4,51.4,19666.0,TWD/kg,kg
2017-08-09,apple,蘋果-富士進口,X69,104,台北二,87.1,41.4,25.9,47.5,17642.0,TWD/kg,kg
2017-08-09,apple,蘋果-惠,X3,104,台北二,140.0,140.0,140.0,140.0,26.0,TWD/kg,kg
2017-08-10,apple,蘋果-富士進口,X69,104,台北二,70.5,45.3,32.9,47.8,13576.0,TWD/kg,kg
2017-08-11,apple,蘋果-富士進口,X69,104,台北二,69.4,38.6,29.6,43.0,20914.0,TWD/kg,kg
2017-08-12,apple,蘋果-富士進口,X69,104,台北二,99.7,41.9,30.0,51.1,12026.0,TWD/kg,kg
2017-08-13,apple,蘋果-其他,X0,104,台北二,54.6,47.6,29.9,45.5,66.0,TWD/kg,kg
2017-08-13,apple,蘋果-富士進口,X69,104,台北二,80.2,40.6,25.3,45.5,8894.0,TWD/kg,kg
2017-08-13,apple,蘋果-惠,X3,104,台北二,90.0,80.6,66.4,79.7,187.0,TWD/kg,kg
2017-08-15,apple,蘋果-富士進口,X69,104,台北二,131.3,49.1,36.1,62.9,10824.0,TWD/kg,kg
2017-08-15,apple,蘋果-惠,X3,104,台北二,59.6,41.9,28.0,42.7,126.0,TWD/kg,kg
2017-08-16,apple,蘋果-五爪,X1,104,台北二,55.0,47.2,35.0,46.3,100.0,TWD/kg,kg
2017-08-16,apple,蘋果-富士進口,X69,104,台北二,94.6,52.8,30.5,56.7,33012.0,TWD/kg,kg
2017-08-17,apple,蘋果-富士進口,X69,104,台北二,77.4,38.5,28.8,44.4,14720.0,TWD/kg,kg
2017-08-17,apple,蘋果-惠,X3,104,台北二,50.0,47.7,34.2,45.4,182.0,TWD/kg,kg
2017-08-17,apple,蘋果-陸奧進口,X79,104,台北二,186.7,186.7,186.7,186.7,1380.0,TWD/kg,kg
2017-08-18,apple,蘋果-富士進口,X69,104,台北二,109.7,46.8,27.9,55.6,13056.0,TWD/kg,kg
2017-08-18,apple,蘋果-惠,X3,104,台北二,49.3,31.4,25.0,33.7,137.0,TWD/kg,kg
2017-08-19,apple,蘋果-五爪,X1,104,台北二,20.0,20.0,20.0,20.0,14.0,TWD/kg,kg
2017-08-19,apple,蘋果-富士進口,X69,104,台北二,116.5,35.8,26.7,50.1,14788.0,TWD/kg,kg
2017-08-19,apple,蘋果-惠,X3,104,台北二,74.0,61.1,42.6,60.0,114.0,TWD/kg,kg
2017-08-19,apple,蘋果-陸奧進口,X79,104,台北二,200.0,200.0,200.0,200.0,50.0,TWD/kg,kg
2017-08-20,apple,蘋果-富士進口,X69,104,台北二,143.5,45.9,26.7,61.6,16730.0,TWD/kg,kg
2017-08-20,apple,蘋果-惠,X3,104,台北二,97.6,64.0,40.0,65.9,59.0,TWD/kg,kg
2017-08-22,apple,蘋果-富士進口,X69,104,台北二,92.7,40.6,32.7,49.4,28594.0,TWD/kg,kg
2017-08-23,apple,蘋果-富士進口,X69,104,台北二,96.6,45.2,31.9,52.9,13582.0,TWD/kg,kg
2017-08-23,apple,蘋果-惠,X3,104,台北二,27.5,24.0,22.0,24.3,280.0,TWD/kg,kg
2017-08-23,apple,蘋果-秋香,X2,104,台北二,25.0,25.0,25.0,25.0,10.0,TWD/kg,kg
2017-08-24,apple,蘋果-富士進口,X69,104,台北二,71.9,36.9,26.7,41.9,20480.0,TWD/kg,kg
2017-08-24,apple,蘋果-惠,X3,104,台北二,64.3,54.9,50.0,55.8,82.0,TWD/kg,kg
2017-08-25,apple,蘋果-富士進口,X69,104,台北二,111.5,74.7,35.5,74.2,10556.0,TWD/kg,kg
2017-08-25,apple,蘋果-秋香,X2,104,台北二,12.0,12.0,12.0,12.0,117.0,TWD/kg,kg
2017-08-26,apple,蘋果-富士進口,X69,104,台北二,83.7,47.2,31.9,51.4,20546.0,TWD/kg,kg
2017-08-26,apple,蘋果-惠,X3,104,台北二,110.0,95.5,45.0,88.3,190.0,TWD/kg,kg
2017-08-27,apple,蘋果-其他,X0,104,台北二,25.0,25.0,25.0,25.0,27.0,TWD/kg,kg
2017-08-27,apple,蘋果-富士進口,X69,104,台北二,149.3,45.5,28.2,62.8,14742.0,TWD/kg,kg
2017-08-27,apple,蘋果-惠,X3,104,台北二,108.6,87.0,66.9,87.3,291.0,TWD/kg,kg
2017-08-27,apple,蘋果-秋香,X2,104,台北二,20.0,20.0,20.0,20.0,14.0,TWD/kg,kg
2017-08-29,apple,蘋果-富士進口,X69,104,台北二,88.3,47.4,34.6,53.0,24082.0,TWD/kg,kg
2017-08-29,apple,蘋果-惠,X3,104,台北二,83.5,53.2,27.0,54.0,498.0,TWD/kg,kg
2017-08-30,apple,蘋果-富士進口,X69,104,台北二,104.4,57.0,35.6,62.2,31582.0,TWD/kg,kg
2017-08-30,apple,蘋果-惠,X3,104,台北二,85.9,43.2,17.0,46.5,170.0,TWD/kg,kg
2017-08-31,apple,蘋果-富士進口,X69,104,台北二,102.4,55.8,40.2,62.0,9778.0,TWD/kg,kg
2017-08-31,apple,蘋果-惠,X3,104,台北二,55.0,45.6,35.0,45.4,81.0,TWD/kg,kg
2017-08-31,apple,蘋果-陸奧進口,X79,104,台北二,193.3,187.5,180.0,187.2,260.0,TWD/kg,kg
2017-09-01,apple,蘋果-富士進口,X69,104,台北二,108.6,47.0,28.4,55.6,25934.0,TWD/kg,kg
2017-09-02,apple,蘋果-其他,X0,104,台北二,40.0,35.0,30.0,35.0,28.0,TWD/kg,kg
2017-09-02,apple,蘋果-富士進口,X69,104,台北二,89.7,50.0,32.6,54.4,30644.0,TWD/kg,kg
2017-09-02,apple,蘋果-惠,X3,104,台北二,54.3,35.7,25.0,37.3,216.0,TWD/kg,kg
2017-09-02,apple,蘋果-秋香,X2,104,台北二,25.0,17.7,12.0,18.0,28.0,TWD/kg,kg
2017-09-03,apple,蘋果-其他,X0,104,台北二,37.0,37.0,34.6,36.5,100.0,TWD/kg,kg
2017-09-03,apple,蘋果-富士進口,X69,104,台北二,89.7,45.5,30.2,51.3,22999.0,TWD/kg,kg
2017-09-03,apple,蘋果-惠,X3,104,台北二,79.4,62.5,48.0,63.0,88.0,TWD/kg,kg
2017-09-03,apple,蘋果-秋香,X2,104,台北二,55.0,52.6,48.0,52.2,84.0,TWD/kg,kg
2017-09-04,apple,蘋果-其他,X0,104,台北二,71.9,37.1,23.0,41.3,89.0,TWD/kg,kg
2017-09-04,apple,蘋果-富士進口,X69,104,台北二,85.2,46.7,26.7,50.4,26687.0,TWD/kg,kg
2017-09-04,apple,蘋果-惠,X3,104,台北二,115.0,80.4,60.0,83.2,42.0,TWD/kg,kg
2017-09-05,apple,蘋果-富士進口,X69,104,台北二,87.7,48.5,34.7,53.6,23110.0,TWD/kg,kg
2017-09-05,apple,蘋果-惠,X3,104,台北二,35.0,35.0,35.0,35.0,24.0,TWD/kg,kg
2017-09-08,apple,蘋果-富士進口,X69,104,台北二,105.8,50.8,31.5,58.0,24207.0,TWD/kg,kg
2017-09-08,apple,蘋果-惠,X3,104,台北二,91.9,47.5,40.0,54.9,153.0,TWD/kg,kg
2017-09-09,apple,蘋果-富士進口,X69,104,台北二,98.0,42.5,30.8,51.3,25918.0,TWD/kg,kg
2017-09-09,apple,蘋果-惠,X3,104,台北二,94.7,31.8,25.0,43.0,292.0,TWD/kg,kg
2017-09-09,apple,蘋果-秋香,X2,104,台北二,40.0,40.0,40.0,40.0,481.0,TWD/kg,kg
2017-09-10,apple,蘋果-其他,X0,104,台北二,25.0,24.7,20.0,23.8,51.0,TWD/kg,kg
2017-09-10,apple,蘋果-富士進口,X69,104,台北二,100.9,41.5,31.5,51.4,26594.0,TWD/kg,kg
2017-09-10,apple,蘋果-秋香,X2,104,台北二,45.0,39.1,35.5,39.5,622.0,TWD/kg,kg
2017-09-12,apple,蘋果-其他,X0,104,台北二,22.0,21.4,20.0,21.3,64.0,TWD/kg,kg
2017-09-12,apple,蘋果-富士進口,X69,104,台北二,102.4,40.1,28.8,50.3,25462.0,TWD/kg,kg
2017-09-13,apple,蘋果-富士進口,X69,104,台北二,103.7,43.6,33.7,53.6,22354.0,TWD/kg,kg
2017-09-13,apple,蘋果-秋香,X2,104,台北二,49.7,33.9,26.9,35.7,536.0,TWD/kg,kg
2017-09-14,apple,蘋果-其他,X0,104,台北二,33.1,30.8,26.4,30.4,432.0,TWD/kg,kg
2017-09-14,apple,蘋果-富士進口,X69,104,台北二,127.4,44.2,29.8,58.0,16074.0,TWD/kg,kg
2017-09-14,apple,蘋果-惠,X3,104,台北二,40.0,36.2,24.0,34.5,116.0,TWD/kg,kg
2017-09-14,apple,蘋果-秋香,X2,104,台北二,25.0,22.5,20.0,22.5,32.0,TWD/kg,kg
2017-09-15,apple,蘋果-其他,X0,104,台北二,50.0,40.0,30.0,40.0,120.0,TWD/kg,kg
2017-09-15,apple,蘋果-富士進口,X69,104,台北二,111.1,49.5,35.3,59.0,14104.0,TWD/kg,kg
2017-09-15,apple,蘋果-秋香,X2,104,台北二,22.0,20.6,18.5,20.5,72.0,TWD/kg,kg
2017-09-16,apple,蘋果-其他,X0,104,台北二,25.0,24.5,22.0,24.1,37.0,TWD/kg,kg
2017-09-16,apple,蘋果-富士進口,X69,104,台北二,177.7,44.4,29.0,68.0,22514.0,TWD/kg,kg
2017-09-16,apple,蘋果-惠,X3,104,台北二,40.6,31.2,28.2,32.5,250.0,TWD/kg,kg
2017-09-16,apple,蘋果-秋香,X2,104,台北二,39.0,23.6,15.0,25.0,261.0,TWD/kg,kg
2017-09-16,apple,蘋果-金冠進口,X49,104,台北二,60.0,60.0,58.9,59.8,880.0,TWD/kg,kg
2017-09-17,apple,蘋果-富士進口,X69,104,台北二,145.5,47.3,33.6,64.2,12108.0,TWD/kg,kg
2017-09-17,apple,蘋果-惠,X3,104,台北二,74.7,52.3,20.0,50.3,62.0,TWD/kg,kg
2017-09-17,apple,蘋果-秋香,X2,104,台北二,66.2,46.4,23.1,45.7,374.0,TWD/kg,kg
2017-09-19,apple,蘋果-富士進口,X69,104,台北二,132.5,48.4,31.8,61.9,19564.0,TWD/kg,kg
2017-09-19,apple,蘋果-惠,X3,104,台北二,35.0,26.4,20.0,26.8,212.0,TWD/kg,kg
2017-09-19,apple,蘋果-秋香,X2,104,台北二,30.5,25.4,19.9,25.3,741.0,TWD/kg,kg
2017-09-20,apple,蘋果-富士進口,X69,104,台北二,108.4,43.9,30.5,54.1,25268.0,TWD/kg,kg
2017-09-20,apple,蘋果-秋香,X2,104,台北二,30.0,20.6,12.0,20.7,297.0,TWD/kg,kg
2017-09-21,apple,蘋果-富士進口,X69,104,台北二,95.2,44.4,33.1,52.3,15302.0,TWD/kg,kg
2017-09-21,apple,蘋果-惠,X3,104,台北二,30.0,30.0,30.0,30.0,39.0,TWD/kg,kg
2017-09-21,apple,蘋果-秋香,X2,104,台北二,25.0,15.5,9.9,16.3,582.0,TWD/kg,kg
2017-09-22,apple,蘋果-富士進口,X69,104,台北二,109.9,42.5,33.0,54.1,17586.0,TWD/kg,kg
2017-09-22,apple,蘋果-秋香,X2,104,台北二,26.1,15.3,8.6,16.1,589.0,TWD/kg,kg
2017-09-23,apple,蘋果-富士進口,X69,104,台北二,137.9,38.8,25.4,56.0,19142.0,TWD/kg,kg
2017-09-23,apple,蘋果-惠,X3,104,台北二,40.0,28.7,25.1,30.3,68.0,TWD/kg,kg
2017-09-23,apple,蘋果-秋香,X2,104,台北二,33.0,15.4,10.0,17.9,362.0,TWD/kg,kg
2017-09-24,apple,蘋果-富士進口,X69,104,台北二,149.2,41.7,27.2,60.3,14298.0,TWD/kg,kg
2017-09-24,apple,蘋果-惠,X3,104,台北二,80.0,80.0,80.0,80.0,26.0,TWD/kg,kg
2017-09-24,apple,蘋果-秋香,X2,104,台北二,29.8,16.1,8.9,17.4,430.0,TWD/kg,kg
2017-09-26,apple,蘋果-富士進口,X69,104,台北二,106.9,41.5,28.8,52.1,22778.0,TWD/kg,kg
2017-09-26,apple,蘋果-惠,X3,104,台北二,100.0,60.4,36.8,63.6,74.0,TWD/kg,kg
2017-09-26,apple,蘋果-秋香,X2,104,台北二,14.3,10.5,8.3,10.8,443.0,TWD/kg,kg
2017-09-26,apple,蘋果-金冠進口,X49,104,台北二,100.0,100.0,100.0,100.0,200.0,TWD/kg,kg
2017-09-27,apple,蘋果-富士進口,X69,104,台北二,124.3,63.6,34.1,69.8,22808.0,TWD/kg,kg
2017-09-27,apple,蘋果-秋香,X2,104,台北二,35.8,19.1,9.7,20.5,517.0,TWD/kg,kg
2017-09-28,apple,蘋果-富士進口,X69,104,台北二,138.7,64.8,31.9,73.0,16268.0,TWD/kg,kg
2017-09-28,apple,蘋果-惠,X3,104,台北二,60.0,45.3,35.0,46.2,54.0,TWD/kg,kg
2017-09-28,apple,蘋果-秋香,X2,104,台北二,22.3,11.5,9.1,13.2,238.0,TWD/kg,kg
2017-09-29,apple,蘋果-富士進口,X69,104,台北二,130.0,68.4,30.5,73.2,13132.0,TWD/kg,kg
2017-09-29,apple,蘋果-秋香,X2,104,台北二,12.0,11.8,10.0,11.4,154.0,TWD/kg,kg
2017-09-30,apple,蘋果-其他進口,X09,104,台北二,117.8,106.7,106.7,108.9,240.0,TWD/kg,kg
2017-09-30,apple,蘋果-富士進口,X69,104,台北二,104.0,40.6,29.2,51.0,19120.0,TWD/kg,kg
2017-09-30,apple,蘋果-秋香,X2,104,台北二,33.9,24.2,20.0,25.3,345.0,TWD/kg,kg
2017-10-01,apple,蘋果-富士進口,X69,104,台北二,104.6,42.6,26.6,51.8,9442.0,TWD/kg,kg
2017-10-01,apple,蘋果-惠,X3,104,台北二,20.0,20.0,20.0,20.0,20.0,TWD/kg,kg
2017-10-01,apple,蘋果-秋香,X2,104,台北二,26.3,15.4,15.0,17.5,87.0,TWD/kg,kg
2017-10-03,apple,蘋果-富士進口,X69,104,台北二,105.5,45.3,29.1,54.1,31636.0,TWD/kg,kg
2017-10-03,apple,蘋果-秋香,X2,104,台北二,41.9,23.7,18.1,26.2,736.0,TWD/kg,kg
2017-10-04,apple,蘋果-富士進口,X69,104,台北二,91.2,39.8,29.0,47.9,28950.0,TWD/kg,kg
2017-10-07,apple,蘋果-富士進口,X69,104,台北二,147.7,74.6,30.5,80.4,14974.0,TWD/kg,kg
2017-10-07,apple,蘋果-秋香,X2,104,台北二,52.4,19.9,11.2,24.7,832.0,TWD/kg,kg
2017-10-08,apple,蘋果-富士進口,X69,104,台北二,96.6,43.4,29.9,51.3,26290.0,TWD/kg,kg
2017-10-08,apple,蘋果-秋香,X2,104,台北二,45.0,36.7,35.0,38.0,93.0,TWD/kg,kg
2017-10-10,apple,蘋果-其他,X0,104,台北二,50.0,42.3,34.1,42.2,118.0,TWD/kg,kg
2017-10-10,apple,蘋果-富士進口,X69,104,台北二,121.6,55.5,30.8,63.8,14730.0,TWD/kg,kg
2017-10-10,apple,蘋果-秋香,X2,104,台北二,25.0,22.9,17.0,22.1,245.0,TWD/kg,kg
2017-10-11,apple,蘋果-富士進口,X69,104,台北二,137.3,95.1,52.3,95.0,1860.0,TWD/kg,kg
2017-10-11,apple,蘋果-秋香,X2,104,台北二,34.5,20.2,10.4,21.1,1069.0,TWD/kg,kg
2017-10-12,apple,蘋果-富士進口,X69,104,台北二,147.5,81.0,23.8,82.8,18810.0,TWD/kg,kg
2017-10-13,apple,蘋果-富士進口,X69,104,台北二,116.7,59.4,33.9,65.8,20698.0,TWD/kg,kg
2017-10-13,apple,蘋果-秋香,X2,104,台北二,16.7,10.5,8.0,11.3,836.0,TWD/kg,kg
2017-10-14,apple,蘋果-其他,X0,104,台北二,36.3,13.2,5.3,16.2,1173.0,TWD/kg,kg
2017-10-14,apple,蘋果-富士進口,X69,104,台北二,134.4,59.7,31.2,68.9,7560.0,TWD/kg,kg
2017-10-14,apple,蘋果-惠,X3,104,台北二,92.0,73.2,50.0,72.3,36.0,TWD/kg,kg
2017-10-14,apple,蘋果-秋香,X2,104,台北二,67.8,50.4,33.9,50.6,90.0,TWD/kg,kg
2017-10-15,apple,蘋果-富士進口,X69,104,台北二,114.7,43.8,30.4,55.3,20110.0,TWD/kg,kg
2017-10-15,apple,蘋果-秋香,X2,104,台北二,15.0,10.7,8.5,11.1,99.0,TWD/kg,kg
2017-10-17,apple,蘋果-其他,X0,104,台北二,8.0,8.0,8.0,8.0,14.0,TWD/kg,kg
2017-10-17,apple,蘋果-富士進口,X69,104,台北二,116.6,45.8,28.6,56.5,17208.0,TWD/kg,kg
2017-10-17,apple,蘋果-秋香,X2,104,台北二,16.7,10.6,7.5,11.2,2186.0,TWD/kg,kg
2017-10-18,apple,蘋果-其他,X0,104,台北二,15.0,15.0,15.0,15.0,120.0,TWD/kg,kg
2017-10-18,apple,蘋果-富士進口,X69,104,台北二,136.0,46.7,31.4,61.5,29166.0,TWD/kg,kg
2017-10-18,apple,蘋果-惠,X3,104,台北二,78.1,52.4,35.4,54.1,166.0,TWD/kg,kg
2017-10-18,apple,蘋果-秋香,X2,104,台北二,20.9,9.4,6.0,11.0,438.0,TWD/kg,kg
2017-10-19,apple,蘋果-富士進口,X69,104,台北二,132.6,66.5,29.1,72.2,21200.0,TWD/kg,kg
2017-10-19,apple,蘋果-秋香,X2,104,台北二,8.0,8.0,8.0,8.0,214.0,TWD/kg,kg
2017-10-20,apple,蘋果-富士進口,X69,104,台北二,115.9,42.6,18.4,52.4,15214.0,TWD/kg,kg
2017-10-20,apple,蘋果-惠,X3,104,台北二,78.3,59.5,50.8,61.5,78.0,TWD/kg,kg
2017-10-20,apple,蘋果-秋香,X2,104,台北二,56.1,25.0,25.0,31.2,90.0,TWD/kg,kg
2017-10-21,apple,蘋果-富士進口,X69,104,台北二,98.7,37.0,30.7,48.1,40598.0,TWD/kg,kg
2017-10-21,apple,蘋果-惠,X3,104,台北二,86.0,59.9,30.0,59.2,100.0,TWD/kg,kg
